year,borough,community_board,complaint_type,status_cal,count,avg,avg,avg
2010,BROOKLYN,313,Missed Collection,Closed,94,,,1.2340425531914894
2010,BROOKLYN,313,Other Enforcement,Closed,40,,,3.1500000000000000
2010,BROOKLYN,313,Overflowing Litter Baskets,Closed,8,,,1.1250000000000000
2010,BROOKLYN,313,Recycling Enforcement,Closed,10,,,9.5000000000000000
2010,BROOKLYN,313,Sanitation Condition,Closed,353,,,1.0793201133144476
2010,BROOKLYN,313,snow,Closed,104,,,4.1346153846153846
2010,BROOKLYN,313,Sweeping Complaint,Closed,19,,,0.84210526315789473684
2010,BROOKLYN,313,Vacant Lot,Closed,26,,,20.5000000000000000
2010,BROOKLYN,313,Vacant Lot,Open,1,4190.0000000000000000,,
2010,BROOKLYN,314,Collection Truck Noise,Closed,2,,,0.50000000000000000000
2010,BROOKLYN,314,Derelict Bicycle,Closed,1,,,2.0000000000000000
2010,BROOKLYN,314,Derelict Vehicles,Closed,221,,,1.3981900452488688
2010,BROOKLYN,314,Dirty Conditions,Closed,557,,,5.0664272890484740
2010,BROOKLYN,314,Graffiti,Closed,242,,,49.5743801652892562
2010,BROOKLYN,314,Graffiti,Open,4,4407.0000000000000000,49.0000000000000000,
2010,BROOKLYN,314,Litter Basket Complaint,Closed,30,,,1.4000000000000000
2010,BROOKLYN,314,Missed Collection,Closed,233,,,0.74678111587982832618
2010,BROOKLYN,314,Other Enforcement,Closed,97,,,5.2268041237113402
2010,BROOKLYN,314,Overflowing Litter Baskets,Closed,80,,,1.0750000000000000
2010,BROOKLYN,314,Recycling Enforcement,Closed,28,,,8.5357142857142857
2010,BROOKLYN,314,Sanitation Condition,Closed,601,,,0.91014975041597337770
2010,BROOKLYN,314,snow,Closed,353,,,4.3569405099150142
2010,BROOKLYN,314,Sweeping Complaint,Closed,43,,,1.1627906976744186
2010,BROOKLYN,314,Vacant Lot,Closed,21,,,48.5238095238095238
2010,BROOKLYN,314,Vacant Lot,Open,2,4312.5000000000000000,,
2010,BROOKLYN,315,Collection Truck Noise,Closed,2,,,1.00000000000000000000
2010,BROOKLYN,315,Derelict Bicycle,Closed,2,,,1.5000000000000000
2010,BROOKLYN,315,Derelict Vehicles,Closed,280,,,1.5428571428571429
2010,BROOKLYN,315,Dirty Conditions,Closed,741,,,5.1740890688259109
2010,BROOKLYN,315,Graffiti,Closed,214,,,68.3084112149532710
2010,BROOKLYN,315,Graffiti,Open,6,4290.8333333333333333,,
2010,BROOKLYN,315,Litter Basket Complaint,Closed,57,,,1.4912280701754386
2010,BROOKLYN,315,Missed Collection,Closed,466,,,1.4935622317596567
2010,BROOKLYN,315,Other Enforcement,Closed,162,,,3.4506172839506173
2010,BROOKLYN,315,Overflowing Litter Baskets,Closed,78,,,0.80769230769230769231
2010,BROOKLYN,315,Recycling Enforcement,Closed,28,,,7.6428571428571429
2010,BROOKLYN,315,Sanitation Condition,Closed,886,,,1.3532731376975169
2010,BROOKLYN,315,snow,Closed,467,,,4.8308351177730193
2010,BROOKLYN,315,Sweeping Complaint,Closed,29,,,1.3448275862068966
2010,BROOKLYN,315,Vacant Lot,Closed,42,,,21.1904761904761905
2010,BROOKLYN,316,Derelict Vehicles,Closed,189,,,1.3492063492063492
2010,BROOKLYN,316,Dirty Conditions,Closed,283,,,5.1978798586572438
2010,BROOKLYN,316,Graffiti,Closed,55,,,103.0000000000000000
2010,BROOKLYN,316,Graffiti,Open,2,4375.0000000000000000,,
2010,BROOKLYN,316,Litter Basket Complaint,Closed,21,,,0.90476190476190476190
2010,BROOKLYN,316,Missed Collection,Closed,76,,,1.2500000000000000
2010,BROOKLYN,316,Other Enforcement,Closed,32,,,5.4375000000000000
2010,BROOKLYN,316,Overflowing Litter Baskets,Closed,4,,,1.00000000000000000000
2010,BROOKLYN,316,Recycling Enforcement,Closed,4,,,5.0000000000000000
2010,BROOKLYN,316,Sanitation Condition,Closed,320,,,1.1531250000000000
2010,BROOKLYN,316,snow,Closed,114,,,2.8596491228070175
2010,BROOKLYN,316,Sweeping Complaint,Closed,20,,,1.3000000000000000
2010,BROOKLYN,316,Vacant Lot,Closed,65,,,19.2461538461538462
2010,BROOKLYN,316,Vacant Lot,Open,4,4406.5000000000000000,,
2010,BROOKLYN,317,Collection Truck Noise,Closed,2,,,6.5000000000000000
2010,BROOKLYN,317,Derelict Vehicles,Closed,438,,,1.1872146118721461
2010,BROOKLYN,317,Dirty Conditions,Closed,433,,,5.2909930715935335
2010,BROOKLYN,317,Graffiti,Closed,74,,,52.8378378378378378
2010,BROOKLYN,317,Graffiti,Open,2,4320.5000000000000000,,
2010,BROOKLYN,317,Litter Basket Complaint,Closed,40,,,2.0750000000000000
2010,BROOKLYN,317,Missed Collection,Closed,322,,,1.5838509316770186
2010,BROOKLYN,317,Other Enforcement,Closed,74,,,3.5135135135135135
2010,BROOKLYN,317,Overflowing Litter Baskets,Closed,17,,,0.70588235294117647059
2010,BROOKLYN,317,Recycling Enforcement,Closed,8,,,4.8750000000000000
2010,BROOKLYN,317,Sanitation Condition,Closed,714,,,1.3879551820728291
2010,BROOKLYN,317,snow,Closed,328,,,3.0426829268292683
2010,BROOKLYN,317,Sweeping Complaint,Closed,49,,,1.1224489795918367
2010,BROOKLYN,317,Vacant Lot,Closed,9,,,33.4444444444444444
2010,BROOKLYN,318,Adopt-A-Basket,Closed,1,,,1.00000000000000000000
2010,BROOKLYN,318,Collection Truck Noise,Closed,1,,,1.00000000000000000000
2010,BROOKLYN,318,Derelict Bicycle,Closed,1,,,1.00000000000000000000
2010,BROOKLYN,318,Derelict Vehicles,Closed,716,,,1.1592178770949721
2010,BROOKLYN,318,Dirty Conditions,Closed,755,,,5.1880794701986755
2010,BROOKLYN,318,Graffiti,Closed,203,,,418.9950738916256158
2010,BROOKLYN,318,Graffiti,Open,11,4359.8181818181818182,,
2010,BROOKLYN,318,Litter Basket Complaint,Closed,43,,,1.2558139534883721
2010,BROOKLYN,318,Missed Collection,Closed,552,,,1.2192028985507246
2010,BROOKLYN,318,Other Enforcement,Closed,98,,,4.6326530612244898
2010,BROOKLYN,318,Overflowing Litter Baskets,Closed,54,,,1.00000000000000000000
2010,BROOKLYN,318,Recycling Enforcement,Closed,32,,,5.9375000000000000
2010,BROOKLYN,318,Sanitation Condition,Closed,990,,,1.1353535353535354
2010,BROOKLYN,318,snow,Closed,521,,,2.7792706333973129
2010,BROOKLYN,318,Sweeping Complaint,Closed,60,,,1.1666666666666667
2010,BROOKLYN,318,Vacant Lot,Closed,60,,,16.2166666666666667
2010,BROOKLYN,355,Graffiti,Open,1,4313.0000000000000000,,
2010,BROOKLYN,355,Sanitation Condition,Closed,2,,,2.5000000000000000
2010,BROOKLYN,356,Sanitation Condition,Closed,1,,,2.0000000000000000
2010,BROOKLYN,,Derelict Vehicles,Closed,9,,,3.3333333333333333
2010,BROOKLYN,,Graffiti,Closed,1,,,223.0000000000000000
2010,BROOKLYN,,Graffiti,Open,15,4351.8666666666666667,,
2010,BROOKLYN,,Sanitation Condition,Closed,2,,,3.0000000000000000
2010,BROOKLYN,,snow,Closed,1,,,6.0000000000000000
2010,MANHATTAN,101,Collection Truck Noise,Closed,3,,,0.66666666666666666667
2010,MANHATTAN,101,Derelict Vehicles,Closed,24,,,0.91666666666666666667
2010,MANHATTAN,101,Dirty Conditions,Closed,158,,,3.1962025316455696
2010,MANHATTAN,101,Graffiti,Closed,173,,,67.0115606936416185
2010,MANHATTAN,101,Graffiti,Open,9,4329.1111111111111111,228.0000000000000000,
2010,MANHATTAN,101,Litter Basket Complaint,Closed,11,,,1.5454545454545455
2010,MANHATTAN,101,Missed Collection,Closed,67,,,0.41791044776119402985
2010,MANHATTAN,101,Other Enforcement,Closed,54,,,1.1851851851851852
2010,MANHATTAN,101,Overflowing Litter Baskets,Closed,4,,,1.2500000000000000
2010,MANHATTAN,101,Recycling Enforcement,Closed,22,,,9.5909090909090909
2010,MANHATTAN,101,Sanitation Condition,Closed,150,,,0.37333333333333333333
2010,MANHATTAN,101,snow,Closed,25,,,4.3600000000000000
2010,MANHATTAN,101,Vacant Lot,Closed,3,,,7.0000000000000000
2010,MANHATTAN,102,Adopt-A-Basket,Closed,2,,,3.0000000000000000
2010,MANHATTAN,102,Collection Truck Noise,Closed,4,,,0.00000000000000000000
2010,MANHATTAN,102,Derelict Bicycle,Closed,13,,,2.0769230769230769
2010,MANHATTAN,102,Derelict Vehicles,Closed,42,,,1.3095238095238095
2010,MANHATTAN,102,Dirty Conditions,Closed,536,,,2.4962686567164179
2010,MANHATTAN,102,Graffiti,Closed,642,,,47.4376947040498442
2010,MANHATTAN,102,Graffiti,Open,13,4319.6923076923076923,,
2010,MANHATTAN,102,Litter Basket Complaint,Closed,116,,,0.95689655172413793103
2010,MANHATTAN,102,Missed Collection,Closed,161,,,0.41614906832298136646
2010,MANHATTAN,102,Other Enforcement,Closed,178,,,1.7303370786516854
2010,MANHATTAN,102,Overflowing Litter Baskets,Closed,32,,,0.81250000000000000000
2010,MANHATTAN,102,Recycling Enforcement,Closed,50,,,4.6000000000000000
2010,MANHATTAN,102,Sanitation Condition,Closed,301,,,0.41196013289036544850
2010,MANHATTAN,102,snow,Closed,66,,,5.3636363636363636
2010,MANHATTAN,102,Sweeping Complaint,Closed,9,,,0.66666666666666666667
2010,MANHATTAN,102,Vacant Lot,Closed,12,,,39.6666666666666667
2010,MANHATTAN,102,Vacant Lot,Open,2,4331.5000000000000000,,
2010,MANHATTAN,103,Collection Truck Noise,Closed,4,,,1.5000000000000000
2010,MANHATTAN,103,Derelict Bicycle,Closed,5,,,1.8000000000000000
2010,MANHATTAN,103,Derelict Vehicles,Closed,45,,,1.6222222222222222
2010,MANHATTAN,103,Dirty Conditions,Closed,635,,,2.3763779527559055
2010,MANHATTAN,103,Graffiti,Closed,2103,,,70.4136947218259629
2010,MANHATTAN,103,Graffiti,Open,37,4398.7027027027027027,1035.0000000000000000,
2010,MANHATTAN,103,Litter Basket Complaint,Closed,32,,,1.2187500000000000
2010,MANHATTAN,103,Missed Collection,Closed,87,,,0.39080459770114942529
2010,MANHATTAN,103,Other Enforcement,Closed,237,,,1.0548523206751055
2010,MANHATTAN,103,Overflowing Litter Baskets,Closed,31,,,0.41935483870967741935
2010,MANHATTAN,103,Recycling Enforcement,Closed,31,,,4.3225806451612903
2010,MANHATTAN,103,Sanitation Condition,Closed,335,,,0.54029850746268656716
2010,MANHATTAN,103,snow,Closed,86,,,3.8488372093023256
2010,MANHATTAN,103,Sweeping Complaint,Closed,13,,,0.69230769230769230769
2010,MANHATTAN,103,Vacant Lot,Closed,9,,,31.6666666666666667
2010,MANHATTAN,103,Vacant Lot,Open,1,4257.0000000000000000,,
2010,MANHATTAN,104,Collection Truck Noise,Closed,3,,,0.00000000000000000000
2010,MANHATTAN,104,Derelict Bicycle,Closed,1,,,2.0000000000000000
2010,MANHATTAN,104,Derelict Vehicles,Closed,40,,,2.1750000000000000
2010,MANHATTAN,104,Dirty Conditions,Closed,595,,,2.2655462184873950
2010,MANHATTAN,104,Graffiti,Closed,210,,,61.9904761904761905
2010,MANHATTAN,104,Graffiti,Open,9,4321.3333333333333333,,
2010,MANHATTAN,104,Litter Basket Complaint,Closed,23,,,1.00000000000000000000
2010,MANHATTAN,104,Missed Collection,Closed,103,,,0.58252427184466019417
2010,MANHATTAN,104,Other Enforcement,Closed,88,,,1.4090909090909091
2010,MANHATTAN,104,Overflowing Litter Baskets,Closed,27,,,1.2222222222222222
2010,MANHATTAN,104,Recycling Enforcement,Closed,44,,,3.8409090909090909
2010,MANHATTAN,104,Sanitation Condition,Closed,227,,,0.58590308370044052863
2010,MANHATTAN,104,snow,Closed,73,,,4.5616438356164384
2010,MANHATTAN,104,Sweeping Complaint,Closed,5,,,0.40000000000000000000
2010,MANHATTAN,104,Vacant Lot,Closed,8,,,24.5000000000000000
2010,MANHATTAN,104,Vacant Lot,Open,1,4375.0000000000000000,,
2010,MANHATTAN,105,Adopt-A-Basket,Closed,3,,,1.6666666666666667
2010,MANHATTAN,105,Collection Truck Noise,Closed,6,,,1.5000000000000000
2010,MANHATTAN,105,Derelict Bicycle,Closed,2,,,2.5000000000000000
2010,MANHATTAN,105,Derelict Vehicles,Closed,28,,,1.3214285714285714
2010,MANHATTAN,105,Dirty Conditions,Closed,348,,,2.8448275862068966
2010,MANHATTAN,105,Graffiti,Closed,224,,,54.2455357142857143
2010,MANHATTAN,105,Graffiti,Open,9,4315.5555555555555556,,
2010,MANHATTAN,105,Litter Basket Complaint,Closed,37,,,1.3513513513513514
2010,MANHATTAN,105,Missed Collection,Closed,110,,,0.75454545454545454545
2010,MANHATTAN,105,Other Enforcement,Closed,170,,,2.1588235294117647
2010,MANHATTAN,105,Overflowing Litter Baskets,Closed,18,,,1.00000000000000000000
2010,MANHATTAN,105,Recycling Enforcement,Closed,55,,,8.3818181818181818
2010,MANHATTAN,105,Sanitation Condition,Closed,216,,,0.62037037037037037037
2010,MANHATTAN,105,snow,Closed,27,,,5.9629629629629630
2010,MANHATTAN,105,Sweeping Complaint,Closed,3,,,0.33333333333333333333
2010,MANHATTAN,105,Vacant Lot,Closed,6,,,6.5000000000000000
2010,MANHATTAN,106,Collection Truck Noise,Closed,3,,,1.6666666666666667
2010,MANHATTAN,106,Derelict Bicycle,Closed,1,,,1.00000000000000000000
2010,MANHATTAN,106,Derelict Vehicles,Closed,16,,,3.1250000000000000
2010,MANHATTAN,106,Dirty Conditions,Closed,366,,,2.9617486338797814
2010,MANHATTAN,106,Graffiti,Closed,78,,,46.7179487179487179
2010,MANHATTAN,106,Graffiti,Open,6,4254.6666666666666667,,
2010,MANHATTAN,106,Litter Basket Complaint,Closed,43,,,1.3488372093023256
2010,MANHATTAN,106,Missed Collection,Closed,109,,,1.2293577981651376
2010,MANHATTAN,106,Other Enforcement,Closed,97,,,2.1030927835051546
2010,MANHATTAN,106,Overflowing Litter Baskets,Closed,9,,,1.4444444444444444
2010,MANHATTAN,106,Recycling Enforcement,Closed,25,,,4.5200000000000000
2010,MANHATTAN,106,Sanitation Condition,Closed,158,,,1.0886075949367089
2010,MANHATTAN,106,snow,Closed,45,,,6.2000000000000000
2010,MANHATTAN,106,Sweeping Complaint,Closed,14,,,2.4285714285714286
2010,MANHATTAN,106,Vacant Lot,Closed,4,,,31.5000000000000000
2010,MANHATTAN,107,Adopt-A-Basket,Closed,1,,,0.00000000000000000000
2010,MANHATTAN,107,Collection Truck Noise,Closed,12,,,1.5000000000000000
2010,MANHATTAN,107,Derelict Bicycle,Closed,4,,,1.5000000000000000
2010,MANHATTAN,107,Derelict Vehicles,Closed,37,,,1.0810810810810811
2010,MANHATTAN,107,Dirty Conditions,Closed,428,,,2.8014018691588785
2010,MANHATTAN,107,Graffiti,Closed,163,,,82.9631901840490798
2010,MANHATTAN,107,Litter Basket Complaint,Closed,71,,,1.2253521126760563
2010,MANHATTAN,107,Missed Collection,Closed,147,,,0.87074829931972789116
2010,MANHATTAN,107,Other Enforcement,Closed,113,,,1.5132743362831858
2010,MANHATTAN,107,Overflowing Litter Baskets,Closed,32,,,0.62500000000000000000
2010,MANHATTAN,107,Recycling Enforcement,Closed,32,,,4.7187500000000000
2010,MANHATTAN,107,Sanitation Condition,Closed,223,,,1.0493273542600897
2010,MANHATTAN,107,snow,Closed,106,,,2.0943396226415094
2010,MANHATTAN,107,Sweeping Complaint,Closed,15,,,1.2666666666666667
2010,MANHATTAN,107,Vacant Lot,Closed,2,,,9.0000000000000000
2010,MANHATTAN,108,Collection Truck Noise,Closed,15,,,1.8666666666666667
2010,MANHATTAN,108,Derelict Bicycle,Closed,2,,,1.00000000000000000000
2010,MANHATTAN,108,Derelict Vehicles,Closed,30,,,2.0333333333333333
2010,MANHATTAN,108,Dirty Conditions,Closed,480,,,2.9000000000000000
2010,MANHATTAN,108,Graffiti,Closed,268,,,63.9962686567164179
2010,MANHATTAN,108,Graffiti,Open,5,4242.0000000000000000,,
2010,MANHATTAN,108,Litter Basket Complaint,Closed,63,,,1.3809523809523810
2010,MANHATTAN,108,Missed Collection,Closed,202,,,0.95544554455445544554
2010,MANHATTAN,108,Other Enforcement,Closed,167,,,1.5868263473053892
2010,MANHATTAN,108,Overflowing Litter Baskets,Closed,19,,,0.84210526315789473684
2010,MANHATTAN,108,Recycling Enforcement,Closed,67,,,2.4179104477611940
2010,MANHATTAN,108,Sanitation Condition,Closed,269,,,0.87732342007434944238
2010,MANHATTAN,108,snow,Closed,97,,,3.0618556701030928
2010,MANHATTAN,108,Sweeping Complaint,Closed,32,,,1.2187500000000000
2010,MANHATTAN,108,Vacant Lot,Closed,1,,,27.0000000000000000
2010,MANHATTAN,109,Collection Truck Noise,Closed,2,,,1.5000000000000000
2010,MANHATTAN,109,Derelict Bicycle,Closed,1,,,0.00000000000000000000
2010,MANHATTAN,109,Derelict Vehicles,Closed,8,,,1.1250000000000000
2010,MANHATTAN,109,Dirty Conditions,Closed,225,,,3.0311111111111111
2010,MANHATTAN,109,Graffiti,Closed,409,,,62.5867970660146699
2010,MANHATTAN,109,Graffiti,Open,14,4280.2857142857142857,3300.5000000000000000,
2010,MANHATTAN,109,Litter Basket Complaint,Closed,8,,,0.37500000000000000000
2010,MANHATTAN,109,Missed Collection,Closed,27,,,0.48148148148148148148
2010,MANHATTAN,109,Other Enforcement,Closed,31,,,1.5483870967741935
2010,MANHATTAN,109,Overflowing Litter Baskets,Closed,13,,,0.38461538461538461538
2010,MANHATTAN,109,Recycling Enforcement,Closed,16,,,5.1250000000000000
2010,MANHATTAN,109,Sanitation Condition,Closed,105,,,0.47619047619047619048
2010,MANHATTAN,109,snow,Closed,62,,,2.9516129032258065
2010,MANHATTAN,109,Sweeping Complaint,Closed,6,,,0.33333333333333333333
2010,MANHATTAN,109,Vacant Lot,Closed,9,,,13.4444444444444444
2010,MANHATTAN,110,Adopt-A-Basket,Closed,1,,,2.0000000000000000
2010,MANHATTAN,110,Collection Truck Noise,Closed,1,,,1.00000000000000000000
2010,MANHATTAN,110,Derelict Bicycle,Closed,1,,,5.0000000000000000
2010,MANHATTAN,110,Derelict Vehicles,Closed,41,,,2.8780487804878049
2010,MANHATTAN,110,Dirty Conditions,Closed,425,,,2.9458823529411765
2010,MANHATTAN,110,Graffiti,Closed,238,,,63.6764705882352941
2010,MANHATTAN,110,Graffiti,Open,10,4254.0000000000000000,,
2010,MANHATTAN,110,Litter Basket Complaint,Closed,20,,,2.1000000000000000
2010,MANHATTAN,110,Missed Collection,Closed,132,,,0.75757575757575757576
2010,MANHATTAN,110,Other Enforcement,Closed,54,,,2.1111111111111111
2010,MANHATTAN,110,Overflowing Litter Baskets,Closed,33,,,1.2121212121212121
2010,MANHATTAN,110,Recycling Enforcement,Closed,11,,,5.0000000000000000
2010,MANHATTAN,110,Sanitation Condition,Closed,246,,,0.93495934959349593496
2010,MANHATTAN,110,snow,Closed,75,,,2.1466666666666667
2010,MANHATTAN,110,Sweeping Complaint,Closed,14,,,1.1428571428571429
2010,MANHATTAN,110,Vacant Lot,Closed,50,,,11.8200000000000000
2010,MANHATTAN,110,Vacant Lot,Open,2,4203.0000000000000000,,
2010,MANHATTAN,111,Derelict Bicycle,Closed,2,,,1.00000000000000000000
2010,MANHATTAN,111,Derelict Vehicles,Closed,17,,,1.5294117647058824
2010,MANHATTAN,111,Dirty Conditions,Closed,295,,,2.7186440677966102
2010,MANHATTAN,111,Graffiti,Closed,280,,,55.4750000000000000
2010,MANHATTAN,111,Graffiti,Open,12,4288.5000000000000000,-78.0000000000000000,
2010,MANHATTAN,111,Litter Basket Complaint,Closed,44,,,1.6136363636363636
2010,MANHATTAN,111,Missed Collection,Closed,84,,,1.0476190476190476
2010,MANHATTAN,111,Other Enforcement,Closed,36,,,2.3888888888888889
2010,MANHATTAN,111,Overflowing Litter Baskets,Closed,22,,,1.2272727272727273
2010,MANHATTAN,111,Recycling Enforcement,Closed,26,,,4.7307692307692308
2010,MANHATTAN,111,Sanitation Condition,Closed,152,,,1.0328947368421053
2010,MANHATTAN,111,snow,Closed,49,,,2.6122448979591837
2010,MANHATTAN,111,Sweeping Complaint,Closed,21,,,1.0476190476190476
2010,MANHATTAN,111,Vacant Lot,Closed,17,,,18.8823529411764706
2010,MANHATTAN,112,Collection Truck Noise,Closed,4,,,0.75000000000000000000
2010,MANHATTAN,112,Derelict Bicycle,Closed,1,,,1.00000000000000000000
2010,MANHATTAN,112,Derelict Vehicles,Closed,39,,,1.9230769230769231
2010,MANHATTAN,112,Dirty Conditions,Closed,409,,,2.8092909535452323
2010,MANHATTAN,112,Graffiti,Closed,1009,,,59.1367690782953419
2010,MANHATTAN,112,Graffiti,Open,13,4309.6153846153846154,4449.0000000000000000,
2010,MANHATTAN,112,Litter Basket Complaint,Closed,43,,,1.0232558139534884
2010,MANHATTAN,112,Missed Collection,Closed,71,,,0.60563380281690140845
2010,MANHATTAN,112,Other Enforcement,Closed,69,,,1.7971014492753623
2010,MANHATTAN,112,Overflowing Litter Baskets,Closed,22,,,0.81818181818181818182
2010,MANHATTAN,112,Recycling Enforcement,Closed,29,,,2.8965517241379310
2010,MANHATTAN,112,Sanitation Condition,Closed,179,,,0.56983240223463687151
2010,MANHATTAN,112,snow,Closed,100,,,2.0400000000000000
2010,MANHATTAN,112,Sweeping Complaint,Closed,10,,,0.30000000000000000000
2010,MANHATTAN,112,Vacant Lot,Closed,21,,,20.9523809523809524
2010,MANHATTAN,112,Vacant Lot,Open,1,4422.0000000000000000,,
2010,MANHATTAN,164,Dirty Conditions,Closed,1,,,6.0000000000000000
2010,MANHATTAN,,Graffiti,Closed,17,,,65.0588235294117647
2010,MANHATTAN,,Graffiti,Open,5,4415.6000000000000000,,
2010,QUEENS,401,Adopt-A-Basket,Closed,2,,,2.0000000000000000
2010,QUEENS,401,Collection Truck Noise,Closed,2,,,2.5000000000000000
2010,QUEENS,401,Derelict Bicycle,Closed,5,,,3.0000000000000000
2010,QUEENS,401,Derelict Vehicles,Closed,1,,,0.00000000000000000000
2010,QUEENS,401,Dirty Conditions,Closed,650,,,3.4369230769230769
2010,QUEENS,401,Graffiti,Closed,696,,,151.9640804597701149
2010,QUEENS,401,Graffiti,Open,31,4297.8709677419354839,3806.8333333333333333,
2010,QUEENS,401,Litter Basket Complaint,Closed,55,,,1.7818181818181818
2010,QUEENS,401,Missed Collection,Closed,406,,,1.7142857142857143
2010,QUEENS,401,Other Enforcement,Closed,127,,,2.8976377952755906
2010,QUEENS,401,Overflowing Litter Baskets,Closed,8,,,1.6250000000000000
2010,QUEENS,401,Recycling Enforcement,Closed,24,,,6.0000000000000000
2010,QUEENS,401,Sanitation Condition,Closed,673,,,1.6032689450222883
2010,QUEENS,401,snow,Closed,216,,,3.5879629629629630
2010,QUEENS,401,Sweeping Complaint,Closed,35,,,1.7714285714285714
2010,QUEENS,401,Vacant Lot,Closed,8,,,8.5000000000000000
2010,QUEENS,401,Vacant Lot,Open,1,4283.0000000000000000,,
2010,QUEENS,402,Adopt-A-Basket,Closed,2,,,3.0000000000000000
2010,QUEENS,402,Collection Truck Noise,Closed,1,,,0.00000000000000000000
2010,QUEENS,402,Derelict Bicycle,Closed,2,,,0.50000000000000000000
2010,QUEENS,402,Derelict Vehicles,Closed,194,,,1.4432989690721649
2010,QUEENS,402,Dirty Conditions,Closed,444,,,3.3085585585585586
2010,QUEENS,402,Graffiti,Closed,424,,,90.6957547169811321
2010,QUEENS,402,Graffiti,Open,33,4317.4545454545454545,2926.0000000000000000,
2010,QUEENS,402,Litter Basket Complaint,Closed,32,,,1.4375000000000000
2010,QUEENS,402,Missed Collection,Closed,125,,,1.6240000000000000
2010,QUEENS,402,Other Enforcement,Closed,80,,,1.9375000000000000
